id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
212652306,2001,5,regular,2001-09-22T18:10:00.000Z,,false,false,49229,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,64,,1874,1992,166,New Mexico State,Sun Belt,0,,1294,1176,,,
212650202,2001,5,regular,2001-09-22T18:30:00.000Z,,false,true,31087,,,202,Tulsa,Western Athletic,18,,1367,1352,278,Fresno State,Western Athletic,37,,1677,1692,,,
212650087,2001,5,regular,2001-09-22T18:30:00.000Z,,false,false,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,10,,1614,1599,127,Michigan State,Big Ten,17,,1585,1600,,,
212652050,2001,5,regular,2001-09-22T19:00:00.000Z,,false,false,10787,3919,Scheumann Stadium,2050,Ball State,Mid-American,39,,,,2460,Northern Iowa,,42,,,,,,
212650151,2001,5,regular,2001-09-22T19:30:00.000Z,,false,true,40179,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,38,,,,2729,William & Mary,,23,,,,,,
212650154,2001,5,regular,2001-09-22T19:30:00.000Z,,false,true,22372,,,154,Wake Forest,ACC,20,,1405,1408,120,Maryland,ACC,27,,1624,1621,,,
212650038,2001,5,regular,2001-09-22T19:30:00.000Z,,false,true,47495,3726,Folsom Field,38,Colorado,Big 12,27,,1712,1705,2305,Kansas,Big 12,16,,1331,1338,,,
212650333,2001,5,regular,2001-09-22T19:30:00.000Z,,false,true,83818,3657,Bryant Denny Stadium,333,Alabama,SEC,31,,1590,1631,8,Arkansas,SEC,10,,1506,1465,,,
212650026,2001,5,regular,2001-09-22T19:30:00.000Z,,false,true,73723,1056,Rose Bowl,26,UCLA,Pac-10,13,,1565,1582,194,Ohio State,Big Ten,6,,1693,1676,,,
212650264,2001,5,regular,2001-09-22T19:30:00.000Z,,false,false,70145,3765,Husky Stadium,264,Washington,Pac-10,53,,1717,1804,70,Idaho,Sun Belt,3,,1248,1161,,,
212652655,2001,5,regular,2001-09-22T19:30:00.000Z,,false,false,17497,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,29,,1268,1271,2116,UCF,FBS Independents,36,,1484,1481,,,
212652440,2001,5,regular,2001-09-22T20:05:00.000Z,,false,true,15876,3816,Mackay Stadium,2440,Nevada,Western Athletic,28,,1070,1102,62,Hawai'i,Western Athletic,20,,1369,1337,,,
212650084,2001,5,regular,2001-09-22T21:00:00.000Z,,false,true,26591,3830,Memorial Stadium,84,Indiana,Big Ten,26,,1374,1381,254,Utah,Mountain West,28,,1560,1553,,,
212650265,2001,5,regular,2001-09-22T21:00:00.000Z,,false,true,21534,3820,Martin Stadium,265,Washington State,Pac-10,51,,1544,1607,25,California,Pac-10,20,,1374,1311,,,
212650005,2001,5,regular,2001-09-22T21:00:00.000Z,,false,true,25000,3803,Legion Field,5,UAB,Conference USA,55,,1488,1621,349,Army,Conference USA,3,,1298,1165,,,
212650228,2001,5,regular,2001-09-22T21:45:00.000Z,,false,true,79000,3836,Memorial Stadium,228,Clemson,ACC,24,,1654,1640,258,Virginia,ACC,26,,1455,1469,,,
212650150,2001,5,regular,2001-09-22T22:00:00.000Z,,false,true,18427,3982,Wallace Wade Stadium,150,Duke,ACC,7,,1170,1114,77,Northwestern,Big Ten,44,,1572,1628,,,
212650189,2001,5,regular,2001-09-22T22:00:00.000Z,,false,false,11029,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,42,,1410,1453,218,Temple,Big East,23,,1406,1363,,,
212650309,2001,5,regular,2001-09-22T22:00:00.000Z,,false,false,14132,3666,Cajun Field,309,Louisiana,Sun Belt,10,,1058,1057,2572,Southern Mississippi,Conference USA,35,,1671,1672,,,
212652199,2001,5,regular,2001-09-22T22:00:00.000Z,,false,false,13901,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,14,,,,282,Indiana State,,21,,,,,,
212652567,2001,5,regular,2001-09-22T22:30:00.000Z,,false,false,19522,,,2567,SMU,Western Athletic,17,,1136,1152,152,NC State,ACC,26,,1579,1563,,,
212652433,2001,5,regular,2001-09-22T23:00:00.000Z,,false,true,9730,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,20,,987,1003,2393,Middle Tennessee,Sun Belt,38,,1620,1604,,,
212650036,2001,5,regular,2001-09-22T23:00:00.000Z,,false,true,29110,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,7,,1547,1516,21,San Diego State,Mountain West,14,,1337,1368,,,
212650239,2001,5,regular,2001-09-22T23:00:00.000Z,,false,false,38396,3724,Floyd Casey Stadium,239,Baylor,Big 12,16,,1218,1222,167,New Mexico,Mountain West,13,,1458,1454,,,
212650238,2001,5,regular,2001-09-22T23:00:00.000Z,,false,false,23107,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,28,,,,257,Richmond,,22,,,,,,
212652032,2001,5,regular,2001-09-22T23:00:00.000Z,,false,false,12126,,,2032,Arkansas State,Sun Belt,28,,,,55,Jacksonville State,,31,,,,,,
212652653,2001,5,regular,2001-09-22T23:00:00.000Z,,false,false,18154,3975,Veterans Memorial Stadium,2653,Troy,FBS Independents,26,,,,2447,Nicholls,,0,,,,,,
212652628,2001,5,regular,2001-09-22T23:00:00.000Z,,false,false,30409,3616,Amon G. Carter Stadium,2628,TCU,Conference USA,24,,,,2466,Northwestern State,,27,,,,,,
212652459,2001,5,regular,2001-09-22T23:35:00.000Z,,false,false,12463,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,41,,,,2534,Sam Houston State,,16,,,,,,
212650183,2001,5,regular,2001-09-22T23:45:00.000Z,,false,false,43403,1964,Carrier Dome,183,Syracuse,Big East,31,,1593,1635,2,Auburn,SEC,14,,1644,1602,,,
212650235,2001,5,regular,2001-09-23T00:00:00.000Z,,false,false,26488,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,17,,1428,1440,58,South Florida,FBS Independents,9,,1434,1422,,,
212650249,2001,5,regular,2001-09-23T00:05:00.000Z,,false,false,20852,,,249,North Texas,Sun Belt,14,,1177,1150,2641,Texas Tech,Big 12,42,,1605,1632,,,
212650068,2001,5,regular,2001-09-23T00:05:00.000Z,,false,true,23517,3653,Albertsons Stadium,68,Boise State,Western Athletic,42,,1575,1622,2638,UTEP,Western Athletic,17,,1435,1388,,,
212650248,2001,5,regular,2001-09-23T01:00:00.000Z,,false,false,31784,453,Robertson Stadium,248,Houston,Conference USA,26,,1313,1301,251,Texas,Big 12,53,,1859,1871,,,
212650328,2001,5,regular,2001-09-23T01:05:00.000Z,,false,false,27235,3905,Romney Stadium,328,Utah State,FBS Independents,42,,1336,1331,2751,Wyoming,Mountain West,43,,1253,1258,,,
212650012,2001,5,regular,2001-09-23T02:00:00.000Z,,false,true,47031,3619,Arizona Stadium,12,Arizona,Pac-10,38,,1567,1596,2439,UNLV,Mountain West,21,,1485,1456,,,
212650024,2001,5,regular,2001-09-23T02:00:00.000Z,,false,true,39580,3940,Stanford Stadium,24,Stanford,Pac-10,51,,1561,1620,9,Arizona State,Pac-10,28,,1584,1525,,,
212652483,2001,5,regular,2001-09-23T02:15:00.000Z,,false,true,45765,3626,Autzen Stadium,2483,Oregon,Pac-10,24,,1715,1714,30,USC,Pac-10,22,,1555,1556,,,
212700221,2001,6,regular,2001-09-27T23:30:00.000Z,,false,true,57224,,,221,Pittsburgh,Big East,21,,1508,1509,2390,Miami,Big East,43,,2072,2071,,,
212720120,2001,6,regular,2001-09-29T16:00:00.000Z,,false,false,40166,3665,Maryland Stadium,120,Maryland,ACC,32,,1621,1637,277,West Virginia,Big East,20,,1541,1525,,,
212720201,2001,6,regular,2001-09-29T16:00:00.000Z,,false,true,75862,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,38,,1965,1967,2306,Kansas State,Big 12,37,,1992,1990,,,
212720152,2001,6,regular,2001-09-29T16:00:00.000Z,,false,true,51500,3670,Carter-Finley Stadium,152,NC State,ACC,9,,1563,1552,153,North Carolina,ACC,17,,1622,1633,,,
212720259,2001,6,regular,2001-09-29T16:00:00.000Z,,false,false,53662,3799,Lane Stadium,259,Virginia Tech,Big East,46,,1979,2008,2116,UCF,FBS Independents,14,,1481,1452,,,
212720103,2001,6,regular,2001-09-29T16:00:00.000Z,,false,false,43042,3615,Alumni Stadium,103,Boston College,Big East,31,,1607,1614,349,Army,Conference USA,10,,1165,1158,,,
212720084,2001,6,regular,2001-09-29T16:10:00.000Z,,false,true,48577,3830,Memorial Stadium,84,Indiana,Big Ten,14,,1381,1378,194,Ohio State,Big Ten,27,,1676,1679,,,
212720135,2001,6,regular,2001-09-29T16:10:00.000Z,,false,true,40160,,,135,Minnesota,Big Ten,28,,1569,1566,2509,Purdue,Big Ten,35,,1705,1708,,,
212722294,2001,6,regular,2001-09-29T16:10:00.000Z,,false,true,69422,3793,Kinnick Stadium,2294,Iowa,Big Ten,24,,1580,1586,213,Penn State,Big Ten,18,,1563,1557,,,
212720077,2001,6,regular,2001-09-29T16:10:00.000Z,,false,true,40103,3911,Ryan Field,77,Northwestern,Big Ten,27,,1628,1628,127,Michigan State,Big Ten,26,,1600,1600,,,
212720142,2001,6,regular,2001-09-29T16:30:00.000Z,,false,true,64204,3838,Faurot Field,142,Missouri,Big 12,3,,1473,1449,158,Nebraska,Big 12,36,,2057,2081,,,
212722579,2001,6,regular,2001-09-29T16:30:00.000Z,,false,true,84100,3994,Williams-Brice Stadium,2579,South Carolina,SEC,37,,1692,1691,333,Alabama,SEC,36,,1631,1632,,,
212720258,2001,6,regular,2001-09-29T17:00:00.000Z,,false,true,54653,3923,Scott Stadium,258,Virginia,ACC,31,,1469,1484,150,Duke,ACC,10,,1114,1099,,,
212720096,2001,6,regular,2001-09-29T17:30:00.000Z,,false,true,60814,3683,Commonwealth Stadium,96,Kentucky,SEC,31,,1331,1326,145,Ole Miss,SEC,42,,1548,1553,,,
212720183,2001,6,regular,2001-09-29T17:30:00.000Z,,false,false,36347,1964,Carrier Dome,183,Syracuse,Big East,44,,1635,1665,151,East Carolina,Conference USA,30,,1657,1627,,,
212722050,2001,6,regular,2001-09-29T18:00:00.000Z,,false,true,11519,3919,Scheumann Stadium,2050,Ball State,Mid-American,20,,1223,1219,193,Miami (OH),Mid-American,28,,1365,1369,,,
212720097,2001,6,regular,2001-09-29T18:00:00.000Z,,false,true,39256,3873,Papa John's Cardinal Stadium,97,Louisville,Conference USA,38,,1616,1637,235,Memphis,Conference USA,21,,1440,1419,,,
212720066,2001,6,regular,2001-09-29T18:00:00.000Z,,false,true,44189,3772,Jack Trice Stadium,66,Iowa State,Big 12,41,,1520,1600,239,Baylor,Big 12,0,,1222,1142,,,
212720275,2001,6,regular,2001-09-29T18:05:00.000Z,,false,false,75662,347,Camp Randall Stadium,275,Wisconsin,Big Ten,24,,1684,1701,98,Western Kentucky,,6,,1431,1414,,,
212720254,2001,6,regular,2001-09-29T19:00:00.000Z,,false,true,32100,,,254,Utah,Mountain West,37,,1553,1593,167,New Mexico,Mountain West,16,,1454,1414,,,
212722751,2001,6,regular,2001-09-29T19:00:00.000Z,,false,true,26617,3984,War Memorial Stadium,2751,Wyoming,Mountain West,14,,1258,1212,36,Colorado State,Mountain West,42,,1516,1562,,,
212720059,2001,6,regular,2001-09-29T19:30:00.000Z,,false,true,41924,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,44,,1845,1827,228,Clemson,ACC,47,,1640,1658,,,
212720245,2001,6,regular,2001-09-29T19:30:00.000Z,,false,false,87206,3795,Kyle Field,245,Texas A&M,Big 12,24,,1673,1715,87,Notre Dame,FBS Independents,3,,1599,1557,,,
212720130,2001,6,regular,2001-09-29T19:30:00.000Z,,false,true,107085,3558,Michigan Stadium,130,Michigan,Big Ten,45,,1834,1879,356,Illinois,Big Ten,20,,1671,1626,,,
212720204,2001,6,regular,2001-09-29T19:30:00.000Z,,false,true,36521,3893,Reser Stadium,204,Oregon State,Pac-10,7,,1696,1592,26,UCLA,Pac-10,38,,1582,1686,,,
212722655,2001,6,regular,2001-09-29T19:30:00.000Z,,false,false,41319,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,41,,,,2582,Southern,,7,,,,,,
212720057,2001,6,regular,2001-09-29T19:30:00.000Z,,false,true,85579,,,57,Florida,SEC,52,,1938,2059,344,Mississippi State,SEC,0,,1668,1547,,,
212720025,2001,6,regular,2001-09-29T21:00:00.000Z,,false,true,35172,3831,California Memorial Stadium,25,California,Pac-10,28,,1311,1333,264,Washington,Pac-10,31,,1804,1782,,,
212722006,2001,6,regular,2001-09-29T22:00:00.000Z,,false,true,19743,,,2006,Akron,Mid-American,14,,1437,1429,2309,Kent State,Mid-American,10,,1025,1033,,,
212722199,2001,6,regular,2001-09-29T22:00:00.000Z,,false,true,17310,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,10,,1157,1147,2711,Western Michigan,Mid-American,31,,1569,1579,,,
212720061,2001,6,regular,2001-09-29T22:30:00.000Z,,false,true,86520,3917,Sanford Stadium,61,Georgia,SEC,34,,1708,1710,8,Arkansas,SEC,23,,1465,1463,,,
212720030,2001,6,regular,2001-09-29T22:30:00.000Z,,false,true,53962,477,Los Angeles Memorial Coliseum,30,USC,Pac-10,16,,1556,1552,24,Stanford,Pac-10,21,,1620,1624,,,
212720058,2001,6,regular,2001-09-29T23:00:00.000Z,,false,false,25156,3886,Raymond James Stadium,58,South Florida,FBS Independents,28,,1422,1437,249,North Texas,Sun Belt,10,,1150,1135,,,
212720164,2001,6,regular,2001-09-29T23:00:00.000Z,,false,false,24415,3754,High Point Solutions Stadium,164,Rutgers,Big East,19,,1102,1099,41,Connecticut,FBS Independents,20,,1070,1073,,,
212720238,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,39366,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,21,,1428,1434,2,Auburn,SEC,24,,1602,1596,,,
212720276,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,32034,3775,Joan C. Edwards Stadium,276,Marshall,Mid-American,37,,1574,1575,189,Bowling Green,Mid-American,31,,1453,1452,,,
212720052,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,79162,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,48,,1855,1869,154,Wake Forest,ACC,24,,1408,1394,,,
212720251,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,83081,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,42,,1871,1938,2641,Texas Tech,Big 12,7,,1632,1565,,,
212722439,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,32601,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,31,,1456,1466,252,BYU,Mountain West,35,,1728,1718,,,
212722649,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,36502,3739,Glass Bowl,2649,Toledo,Mid-American,41,,1814,1834,2459,Northern Illinois,Mid-American,20,,1511,1491,,,
212722433,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,6625,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,0,,1003,938,166,New Mexico State,Sun Belt,31,,1176,1241,,,
212722572,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,29782,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,3,,1672,1672,5,UAB,Conference USA,0,,1621,1621,,,
212722084,2001,6,regular,2001-09-29T23:00:00.000Z,,false,true,10930,3965,UB Stadium,2084,Buffalo,Mid-American,8,,999,995,2117,Central Michigan,Mid-American,16,,1151,1155,,,
212722633,2001,6,regular,2001-09-29T23:45:00.000Z,,false,true,108472,3853,Neyland Stadium,2633,Tennessee,SEC,26,,1823,1826,99,LSU,SEC,18,,1671,1668,,,
212720197,2001,6,regular,2001-09-30T00:00:00.000Z,,false,false,36110,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,,,,2466,Northwestern State,,0,,,,,,
212720309,2001,6,regular,2001-09-30T00:00:00.000Z,,false,true,12102,3666,Cajun Field,309,Louisiana,Sun Belt,9,,1057,1067,2393,Middle Tennessee,Sun Belt,26,,1604,1594,,,
212720248,2001,6,regular,2001-09-30T00:00:00.000Z,,false,true,19708,453,Robertson Stadium,248,Houston,Conference USA,17,,1301,1304,2628,TCU,Conference USA,34,,1757,1754,,,
212722638,2001,6,regular,2001-09-30T01:05:00.000Z,,false,true,30044,3946,Sun Bowl Stadium,2638,UTEP,Western Athletic,26,,1388,1419,202,Tulsa,Western Athletic,10,,1352,1321,,,
212720328,2001,6,regular,2001-09-30T01:05:00.000Z,,false,false,28243,3905,Romney Stadium,328,Utah State,FBS Independents,21,,1331,1327,2483,Oregon,Pac-10,38,,1714,1718,,,
212720278,2001,6,regular,2001-09-30T02:00:00.000Z,,false,true,42881,3660,Bulldog Stadium,278,Fresno State,Western Athletic,38,,1692,1689,2348,Louisiana Tech,Western Athletic,28,,1393,1396,,,
212720070,2001,6,regular,2001-09-30T02:00:00.000Z,,false,false,20359,3791,Kibbie Dome,70,Idaho,Sun Belt,13,,1161,1126,68,Boise State,Western Athletic,45,,1622,1657,,,
212720012,2001,6,regular,2001-09-30T02:00:00.000Z,,false,true,42729,3619,Arizona Stadium,12,Arizona,Pac-10,21,,1596,1524,265,Washington State,Pac-10,48,,1607,1679,,,
212720009,2001,6,regular,2001-09-30T02:00:00.000Z,,false,false,45528,3947,Sun Devil Stadium,9,Arizona State,Pac-10,53,,1525,1601,23,San José State,Western Athletic,15,,1274,1198,,,
212720021,2001,6,regular,2001-09-30T03:05:00.000Z,,false,true,22193,3932,Qualcomm Stadium,21,San Diego State,Mountain West,21,,1368,1318,2005,Air Force,Mountain West,45,,1480,1530,,,
212720062,2001,6,regular,2001-09-30T04:05:00.000Z,,false,true,35443,3610,Aloha Stadium,62,Hawai'i,Western Athletic,24,,1337,1333,242,Rice,Western Athletic,27,,1338,1342,,,
212770097,2001,7,regular,2001-10-04T23:30:00.000Z,,false,true,39389,3873,Papa John's Cardinal Stadium,97,Louisville,Conference USA,7,,1637,1639,36,Colorado State,Mountain West,2,,1562,1560,,,
212780252,2001,7,regular,2001-10-06T01:00:00.000Z,,false,false,65396,3801,LaVell Edwards Stadium,252,BYU,Mountain West,54,,1718,1727,328,Utah State,FBS Independents,34,,1327,1318,,,
212792390,2001,7,regular,2001-10-06T16:00:00.000Z,,false,false,36617,,,2390,Miami,Big East,38,,2071,2077,2653,Troy,FBS Independents,7,,1361,1355,,,
212792426,2001,7,regular,2001-10-06T16:00:00.000Z,,false,false,36251,,,2426,Navy,FBS Independents,18,,1108,1126,2005,Air Force,Mountain West,24,,1530,1512,,,
212790164,2001,7,regular,2001-10-06T16:00:00.000Z,,false,true,17511,3754,High Point Solutions Stadium,164,Rutgers,Big East,17,,1099,1125,183,Syracuse,Big East,24,,1665,1639,,,
212790120,2001,7,regular,2001-10-06T16:00:00.000Z,,false,true,44197,3665,Maryland Stadium,120,Maryland,ACC,41,,1637,1668,258,Virginia,ACC,21,,1484,1453,,,
212790277,2001,7,regular,2001-10-06T16:00:00.000Z,,false,true,63271,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,0,,1525,1484,259,Virginia Tech,Big East,35,,2008,2049,,,
212792567,2001,7,regular,2001-10-06T16:00:00.000Z,,false,true,12082,,,2567,SMU,Western Athletic,31,,1152,1152,62,Hawai'i,Western Athletic,38,,1333,1333,,,
212792633,2001,7,regular,2001-10-06T16:00:00.000Z,,false,true,107592,3853,Neyland Stadium,2633,Tennessee,SEC,24,,1826,1817,61,Georgia,SEC,26,,1710,1719,,,
212790356,2001,7,regular,2001-10-06T16:10:00.000Z,,false,true,53225,3832,Memorial Stadium,356,Illinois,Big Ten,25,,1626,1641,135,Minnesota,Big Ten,14,,1566,1551,,,
212792509,2001,7,regular,2001-10-06T16:10:00.000Z,,false,true,58888,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,23,,1708,1714,2294,Iowa,Big Ten,14,,1586,1580,,,
212792306,2001,7,regular,2001-10-06T16:30:00.000Z,,false,true,51101,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,6,,1990,1942,38,Colorado,Big 12,16,,1705,1753,,,
212790150,2001,7,regular,2001-10-06T17:00:00.000Z,,false,true,10431,3982,Wallace Wade Stadium,150,Duke,ACC,10,,1099,1104,59,Georgia Tech,ACC,37,,1827,1822,,,
212790349,2001,7,regular,2001-10-06T17:00:00.000Z,,false,true,32845,3841,Blaik Field at Michie Stadium,349,Army,Conference USA,28,,1158,1200,248,Houston,Conference USA,14,,1304,1262,,,
212790041,2001,7,regular,2001-10-06T17:00:00.000Z,,false,false,11193,,,41,Connecticut,FBS Independents,19,,1073,1124,2199,Eastern Michigan,Mid-American,0,,1147,1096,,,
212792579,2001,7,regular,2001-10-06T17:00:00.000Z,,false,true,80250,3994,Williams-Brice Stadium,2579,South Carolina,SEC,42,,1691,1747,96,Kentucky,SEC,6,,1326,1270,,,
212790245,2001,7,regular,2001-10-06T18:00:00.000Z,,false,true,82589,3795,Kyle Field,245,Texas A&M,Big 12,16,,1715,1697,239,Baylor,Big 12,10,,1142,1160,,,
212790193,2001,7,regular,2001-10-06T18:00:00.000Z,,false,true,20108,3996,Yager Stadium,193,Miami (OH),Mid-American,31,,1369,1373,2084,Buffalo,Mid-American,14,,995,991,,,
212790189,2001,7,regular,2001-10-06T18:00:00.000Z,,false,true,12539,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,24,,1452,1452,2309,Kent State,Mid-American,7,,1033,1033,,,
212790275,2001,7,regular,2001-10-06T18:05:00.000Z,,false,true,79264,347,Camp Randall Stadium,275,Wisconsin,Big Ten,32,,1701,1566,84,Indiana,Big Ten,63,,1378,1513,,,
212792459,2001,7,regular,2001-10-06T18:05:00.000Z,,false,true,17367,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,15,,1491,1444,276,Marshall,Mid-American,37,,1575,1622,,,
212790087,2001,7,regular,2001-10-06T18:30:00.000Z,,false,false,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,24,,1557,1590,221,Pittsburgh,Big East,7,,1509,1476,,,
212792751,2001,7,regular,2001-10-06T19:00:00.000Z,,false,true,16241,3984,War Memorial Stadium,2751,Wyoming,Mountain West,29,,1212,1220,167,New Mexico,Mountain West,30,,1414,1406,,,
212790202,2001,7,regular,2001-10-06T19:00:00.000Z,,false,false,17211,,,202,Tulsa,Western Athletic,7,,1321,1271,166,New Mexico State,Sun Belt,24,,1241,1291,,,
212790333,2001,7,regular,2001-10-06T19:00:00.000Z,,false,false,77146,3803,Legion Field,333,Alabama,SEC,56,,1632,1751,2638,UTEP,Western Athletic,7,,1419,1300,,,
212790264,2001,7,regular,2001-10-06T19:30:00.000Z,,false,true,72946,3765,Husky Stadium,264,Washington,Pac-10,27,,1782,1780,30,USC,Pac-10,24,,1552,1554,,,
212790103,2001,7,regular,2001-10-06T19:30:00.000Z,,false,true,38724,3615,Alumni Stadium,103,Boston College,Big East,33,,1614,1644,218,Temple,Big East,10,,1363,1333,,,
212790099,2001,7,regular,2001-10-06T19:30:00.000Z,,false,true,92010,3958,Tiger Stadium,99,LSU,SEC,15,,1668,1634,57,Florida,SEC,44,,2059,2093,,,
212790251,2001,7,regular,2001-10-06T19:30:00.000Z,,false,true,75587,,,251,Texas,Big 12,3,,1938,1917,201,Oklahoma,Big 12,14,,1967,1988,,,
212790213,2001,7,regular,2001-10-06T19:30:00.000Z,,false,true,107879,3632,Beaver Stadium,213,Penn State,Big Ten,0,,1557,1540,130,Michigan,Big Ten,20,,1879,1896,,,
212790153,2001,7,regular,2001-10-06T19:35:00.000Z,,false,true,58500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,24,,1633,1634,151,East Carolina,Conference USA,21,,1627,1626,,,
212792440,2001,7,regular,2001-10-06T20:05:00.000Z,,false,false,24238,3816,Mackay Stadium,2440,Nevada,Western Athletic,12,,1102,1101,2439,UNLV,Mountain West,27,,1466,1467,,,
212790265,2001,7,regular,2001-10-06T21:00:00.000Z,,false,true,35283,3820,Martin Stadium,265,Washington State,Pac-10,34,,1679,1684,204,Oregon State,Pac-10,27,,1592,1587,,,
212790195,2001,7,regular,2001-10-06T22:00:00.000Z,,false,true,21918,3876,Peden Stadium,195,Ohio,Mid-American,41,,1511,1521,2649,Toledo,Mid-American,48,,1834,1824,,,
212792116,2001,7,regular,2001-10-06T22:00:00.000Z,,false,false,30820,,,2116,UCF,FBS Independents,24,,1452,1506,5,UAB,Conference USA,7,,1621,1567,,,
212792711,2001,7,regular,2001-10-06T22:00:00.000Z,,false,true,23894,3980,Waldo Stadium,2711,Western Michigan,Mid-American,31,,1579,1602,2006,Akron,Mid-American,14,,1429,1406,,,
212790154,2001,7,regular,2001-10-06T22:30:00.000Z,,false,true,27401,,,154,Wake Forest,ACC,14,,1394,1399,152,NC State,ACC,17,,1552,1547,,,
212792132,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,20091,3854,Nippert Stadium,2132,Cincinnati,Conference USA,46,,1467,1477,2655,Tulane,Conference USA,33,,1271,1261,,,
212792348,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,19236,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,41,,1396,1426,23,San José State,Western Athletic,20,,1198,1168,,,
212792433,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,7087,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,19,,938,941,249,North Texas,Sun Belt,17,,1135,1132,,,
212790008,2001,7,regular,2001-10-06T23:00:00.000Z,,false,false,52683,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,42,,,,2692,Weber State,,19,,,,,,
212792393,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,23106,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,70,,1594,1583,70,Idaho,Sun Belt,58,,1126,1137,,,
212790002,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,86063,3785,Jordan-Hare Stadium,2,Auburn,SEC,16,,1596,1596,344,Mississippi State,SEC,14,,1547,1547,,,
212792032,2001,7,regular,2001-10-06T23:00:00.000Z,,false,false,22368,,,2032,Arkansas State,Sun Belt,17,,1162,1157,145,Ole Miss,SEC,35,,1553,1558,,,
212790158,2001,7,regular,2001-10-06T23:00:00.000Z,,false,true,78002,3834,Memorial Stadium,158,Nebraska,Big 12,48,,2081,2118,66,Iowa State,Big 12,14,,1600,1563,,,
212790194,2001,7,regular,2001-10-06T23:45:00.000Z,,false,true,104042,3861,Ohio Stadium,194,Ohio State,Big Ten,38,,1679,1714,77,Northwestern,Big Ten,20,,1628,1593,,,
212792641,2001,7,regular,2001-10-07T00:00:00.000Z,,false,true,45343,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,31,,1565,1546,2305,Kansas,Big 12,34,,1338,1357,,,
212790197,2001,7,regular,2001-10-07T00:00:00.000Z,,false,true,44050,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,38,,1401,1399,142,Missouri,Big 12,41,,1449,1451,,,
212790254,2001,7,regular,2001-10-07T00:00:00.000Z,,false,false,30818,,,254,Utah,Mountain West,52,,1593,1658,58,South Florida,FBS Independents,21,,1437,1372,,,
212790235,2001,7,regular,2001-10-07T00:00:00.000Z,,false,true,28668,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,22,,1419,1435,2572,Southern Mississippi,Conference USA,17,,1672,1656,,,
