id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
63070,2000,1,regular,2000-08-26T00:00:00.000Z,,false,,,,,2348,Louisiana Tech,FBS Independents,63,,,,2400,Mississippi Valley State,,10,,,,,,
63071,2000,1,regular,2000-08-26T00:00:00.000Z,,false,,,,,2641,Texas Tech,Big 12,24,,1467,1502,167,New Mexico,Mountain West,3,,1324,1289,,,
63068,2000,1,regular,2000-08-26T00:00:00.000Z,,false,,,,,52,Florida State,ACC,29,,1921,1952,252,BYU,Mountain West,3,,1603,1572,,,
63069,2000,1,regular,2000-08-26T00:00:00.000Z,,false,,,,,2306,Kansas State,Big 12,27,,1908,1903,2294,Iowa,Big Ten,7,,1344,1349,,,
63072,2000,1,regular,2000-08-27T00:00:00.000Z,,false,,,,,30,USC,Pac-10,29,,1641,1718,213,Penn State,Big Ten,5,,1789,1712,,,
63076,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,249,North Texas,Big West,7,,1181,1153,239,Baylor,Big 12,20,,1191,1219,,,
63075,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,2,Auburn,SEC,35,,1595,1613,2751,Wyoming,Mountain West,21,,1478,1460,,,
63079,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,77,Northwestern,Big Ten,35,,1343,1385,2459,Northern Illinois,Mid-American,17,,1362,1320,,,
63080,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,275,Wisconsin,Big Ten,19,,1852,1848,2711,Western Michigan,Mid-American,7,,1488,1492,,,
63074,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,21,San Diego State,Mountain West,7,,1565,1557,9,Arizona State,Pac-10,10,,1511,1519,,,
63078,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,2390,Miami,Big East,61,,,,2377,McNeese,,14,,,,,,
63073,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,154,Wake Forest,ACC,16,,1562,1550,2026,Appalachian State,,20,,1479,1491,,,
63077,2000,2,regular,2000-08-31T00:00:00.000Z,,false,,,,,276,Marshall,Mid-American,63,,,,2546,Southeast Missouri State,,7,,,,,,
63081,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2005,Air Force,Mountain West,55,,,,1000887,Cal State Northridge,,6,,,,,,
63083,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,8,Arkansas,SEC,38,,,,2623,Missouri State,,0,,,,,,
63129,2000,2,regular,2000-09-02T00:00:00.000Z,,false,true,,,,277,West Virginia,Big East,34,,1595,1628,103,Boston College,Big East,14,,1459,1426,,,
63109,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,201,Oklahoma,Big 12,55,,1725,1790,2638,UTEP,Western Athletic,14,,1306,1241,,,
63112,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,221,Pittsburgh,Big East,30,,1446,1475,2309,Kent State,Mid-American,7,,1186,1157,,,
63117,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2579,South Carolina,SEC,31,,1367,1450,166,New Mexico State,Big West,0,,1363,1280,,,
63126,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,26,UCLA,Pac-10,35,,1451,1494,333,Alabama,SEC,24,,1727,1684,,,
63127,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,259,Virginia Tech,Big East,52,,1903,1926,2006,Akron,Mid-American,23,,1421,1398,,,
63103,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,142,Missouri,Big 12,50,,,,2710,Western Illinois,,20,,,,,,
63111,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,204,Oregon State,Pac-10,21,,,,331,Eastern Washington,,19,,,,,,
63115,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,164,Rutgers,Big East,34,,,,222,Villanova,,21,,,,,,
63116,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,309,Louisiana,FBS Independents,14,,,,2534,Sam Houston State,,21,,,,,,
63118,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,58,South Florida,FBS Independents,40,,,,55,Jacksonville State,,0,,,,,,
63108,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,194,Ohio State,Big Ten,43,,1615,1706,278,Fresno State,Western Athletic,10,,1613,1522,,,
63086,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,228,Clemson,ACC,38,,,,2643,The Citadel,,0,,,,,,
63096,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,99,LSU,SEC,58,,,,2717,Western Carolina,,0,,,,,,
63091,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,61,Georgia,SEC,29,,1613,1651,290,Georgia Southern,,7,,1469,1431,,,
63113,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2509,Purdue,Big Ten,48,,1719,1802,2117,Central Michigan,Mid-American,0,,1273,1190,,,
63119,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2567,SMU,Western Athletic,31,,1398,1428,2305,Kansas,Big 12,17,,1421,1391,,,
63120,2000,2,regular,2000-09-02T00:00:00.000Z,,false,true,,,,265,Washington State,Pac-10,10,,1425,1410,24,Stanford,Pac-10,24,,1609,1624,,,
63121,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,183,Syracuse,Big East,63,,1579,1684,2084,Buffalo,Mid-American,7,,1101,996,,,
63122,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2426,Navy,FBS Independents,6,,1462,1417,218,Temple,Big East,17,,1243,1288,,,
63123,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2633,Tennessee,SEC,19,,1834,1833,2572,Southern Mississippi,Conference USA,16,,1685,1686,,,
63124,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2641,Texas Tech,Big 12,38,,1502,1539,328,Utah State,Big West,16,,1351,1314,,,
63125,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,213,Penn State,Big Ten,6,,1712,1650,2649,Toledo,Mid-American,24,,1552,1614,,,
63128,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,264,Washington,Pac-10,44,,1606,1640,70,Idaho,Big West,20,,1364,1330,,,
63107,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,87,Notre Dame,FBS Independents,24,,1608,1638,245,Texas A&M,Big 12,10,,1629,1599,,,
63110,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2483,Oregon,Pac-10,36,,1745,1768,2440,Nevada,Western Athletic,7,,1259,1236,,,
63114,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,242,Rice,Western Athletic,30,,1422,1424,248,Houston,Conference USA,27,,1487,1485,,,
63082,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,254,Utah,Mountain West,3,,1671,1627,12,Arizona,Pac-10,17,,1554,1598,,,
63084,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,167,New Mexico,Mountain West,14,,1289,1275,68,Boise State,Big West,31,,1559,1573,,,
63085,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,258,Virginia,ACC,35,,1493,1493,252,BYU,Mountain West,38,,1572,1572,,,
63087,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,36,Colorado State,Mountain West,28,,1598,1604,38,Colorado,Big 12,24,,1687,1681,,,
63088,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,150,Duke,ACC,0,,1295,1219,151,East Carolina,Conference USA,38,,1562,1638,,,
63089,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2199,Eastern Michigan,Mid-American,32,,1302,1322,41,Connecticut,FBS Independents,25,,1477,1457,,,
63090,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,57,Florida,SEC,40,,1718,1717,2050,Ball State,Mid-American,19,,1181,1182,,,
63092,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,59,Georgia Tech,ACC,21,,1668,1665,2116,UCF,FBS Independents,17,,1461,1464,,,
63093,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,356,Illinois,Big Ten,35,,1669,1694,2393,Middle Tennessee,FBS Independents,6,,1211,1186,,,
63094,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,66,Iowa State,Big 12,25,,1455,1472,195,Ohio,Mid-American,15,,1459,1442,,,
63095,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,2306,Kansas State,Big 12,54,,1903,1985,2348,Louisiana Tech,FBS Independents,10,,1549,1467,,,
63097,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,97,Louisville,Conference USA,40,,1541,1548,96,Kentucky,SEC,34,,1530,1523,,,
63098,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,238,Vanderbilt,SEC,30,,1394,1399,193,Miami (OH),Mid-American,33,,1557,1552,,,
63099,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,130,Michigan,Big Ten,42,,1752,1806,189,Bowling Green,Mid-American,7,,1398,1344,,,
63100,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,135,Minnesota,Big Ten,47,,1659,1705,2433,Louisiana Monroe,FBS Independents,10,,1185,1139,,,
63101,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,145,Ole Miss,SEC,49,,1643,1686,2655,Tulane,Conference USA,20,,1355,1312,,,
63102,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,235,Memphis,Conference USA,3,,1537,1515,344,Mississippi State,SEC,17,,1645,1667,,,
63104,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,158,Nebraska,Big 12,49,,1953,1963,23,San José State,Western Athletic,13,,1156,1146,,,
63105,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,153,North Carolina,ACC,30,,1491,1518,202,Tulsa,Western Athletic,9,,1271,1244,,,
63106,2000,2,regular,2000-09-02T00:00:00.000Z,,false,,,,,152,NC State,ACC,38,,1439,1434,2032,Arkansas State,Big West,31,,1169,1174,,,
63130,2000,2,regular,2000-09-04T00:00:00.000Z,,false,true,,,,2132,Cincinnati,Conference USA,23,,1448,1452,349,Army,Conference USA,17,,1374,1370,,,
63131,2000,3,regular,2000-09-07T00:00:00.000Z,,false,,,,,5,UAB,Conference USA,20,,,,236,Chattanooga,,15,,,,,,
63132,2000,3,regular,2000-09-07T00:00:00.000Z,,false,,,,,151,East Carolina,Conference USA,28,,1638,1626,259,Virginia Tech,Big East,45,,1926,1938,,,
63180,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2638,UTEP,Western Athletic,37,,1241,1297,2567,SMU,Western Athletic,20,,1428,1372,,,
63136,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,68,Boise State,Big West,42,,,,2460,Northern Iowa,,17,,,,,,
63139,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2116,UCF,FBS Independents,19,,,,2466,Northwestern State,,7,,,,,,
63143,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,36,Colorado State,Mountain West,41,,,,2193,East Tennessee State,,7,,,,,,
63144,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,41,Connecticut,FBS Independents,37,,,,2142,Colgate,,7,,,,,,
63151,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,97,Louisville,Conference USA,52,,,,2755,Grambling,,0,,,,,,
63157,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,70,Idaho,Big West,38,,,,149,Montana,,45,,,,,,
63161,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2459,Northern Illinois,Mid-American,52,,,,2287,Illinois State,,0,,,,,,
63170,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,62,Hawai'i,Western Athletic,20,,,,2502,Portland State,,45,,,,,,
63181,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2649,Toledo,Mid-American,51,,,,2692,Weber State,,0,,,,,,
63183,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,328,Utah State,Big West,30,,,,253,Southern Utah,,14,,,,,,
63184,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,258,Virginia,ACC,34,,,,257,Richmond,,6,,,,,,
63186,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2050,Ball State,Mid-American,14,,,,2710,Western Illinois,,24,,,,,,
63188,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,275,Wisconsin,Big Ten,27,,1848,1849,2483,Oregon,Pac-10,23,,1768,1767,,,
63187,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2294,Iowa,Big Ten,21,,1349,1349,2711,Western Michigan,Mid-American,27,,1492,1492,,,
63185,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,264,Washington,Pac-10,34,,1640,1652,2390,Miami,Big East,29,,1795,1783,,,
63182,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,26,UCLA,Pac-10,24,,1494,1495,278,Fresno State,Western Athletic,21,,1522,1521,,,
63133,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2005,Air Force,Mountain West,31,,1595,1606,252,BYU,Mountain West,23,,1572,1561,,,
63134,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,333,Alabama,SEC,28,,1684,1698,238,Vanderbilt,SEC,10,,1399,1385,,,
63135,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,145,Ole Miss,SEC,27,,1686,1664,2,Auburn,SEC,35,,1613,1635,,,
63137,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,349,Army,Conference USA,17,,1370,1265,103,Boston College,Big East,55,,1426,1531,,,
63138,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,25,California,Pac-10,24,,1479,1482,254,Utah,Mountain West,21,,1627,1624,,,
63140,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2117,Central Michigan,Mid-American,17,,1190,1223,2006,Akron,Mid-American,7,,1398,1365,,,
63141,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2132,Cincinnati,Conference USA,12,,1452,1455,183,Syracuse,Big East,10,,1684,1681,,,
63142,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,228,Clemson,ACC,62,,1619,1745,142,Missouri,Big 12,9,,1361,1235,,,
63145,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,57,Florida,SEC,55,,1717,1812,2393,Middle Tennessee,FBS Independents,0,,1186,1091,,,
63146,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,59,Georgia Tech,ACC,21,,1665,1675,52,Florida State,ACC,26,,1952,1942,,,
63147,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,21,San Diego State,Mountain West,13,,1557,1470,356,Illinois,Big Ten,49,,1694,1781,,,
63148,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,66,Iowa State,Big 12,37,,1472,1482,2439,UNLV,Mountain West,22,,1229,1219,,,
63149,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,96,Kentucky,SEC,27,,1523,1556,58,South Florida,FBS Independents,9,,1447,1414,,,
63150,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,99,LSU,SEC,28,,1547,1573,248,Houston,Conference USA,13,,1485,1459,,,
63152,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,120,Maryland,ACC,17,,1489,1488,218,Temple,Big East,10,,1288,1289,,,
63153,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,235,Memphis,Conference USA,28,,1515,1546,2433,Louisiana Monroe,FBS Independents,0,,1139,1108,,,
63154,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2199,Eastern Michigan,Mid-American,17,,1322,1304,193,Miami (OH),Mid-American,34,,1552,1570,,,
63155,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,130,Michigan,Big Ten,38,,1806,1845,242,Rice,Western Athletic,7,,1424,1385,,,
63156,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,127,Michigan State,Big Ten,34,,1727,1750,276,Marshall,Mid-American,24,,1805,1782,,,
63158,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,87,Notre Dame,FBS Independents,24,,1638,1652,158,Nebraska,Big 12,27,,1963,1949,,,
63159,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,154,Wake Forest,ACC,14,,1550,1493,153,North Carolina,ACC,35,,1518,1575,,,
63160,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,84,Indiana,Big Ten,38,,1397,1395,152,NC State,ACC,41,,1434,1436,,,
63162,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,77,Northwestern,Big Ten,38,,1385,1455,150,Duke,ACC,5,,1219,1149,,,
63163,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,135,Minnesota,Big Ten,17,,1705,1673,195,Ohio,Mid-American,23,,1442,1474,,,
63164,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,12,Arizona,Pac-10,17,,1598,1586,194,Ohio State,Big Ten,27,,1706,1718,,,
63165,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,201,Oklahoma,Big 12,45,,1790,1823,2032,Arkansas State,Big West,7,,1174,1141,,,
63166,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,202,Tulsa,Western Athletic,26,,1244,1246,197,Oklahoma State,Big 12,36,,1525,1523,,,
63167,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,167,New Mexico,Mountain West,20,,1275,1284,204,Oregon State,Pac-10,28,,1606,1597,,,
63168,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,213,Penn State,Big Ten,67,,1650,1814,2348,Louisiana Tech,FBS Independents,7,,1467,1303,,,
63169,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,189,Bowling Green,Mid-American,16,,1344,1314,221,Pittsburgh,Big East,34,,1475,1505,,,
63171,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2509,Purdue,Big Ten,45,,1802,1824,2309,Kent State,Mid-American,10,,1157,1135,,,
63172,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,164,Rutgers,Big East,59,,1114,1285,2084,Buffalo,Mid-American,0,,996,825,,,
63173,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,24,Stanford,Pac-10,27,,1624,1542,23,San José State,Western Athletic,40,,1146,1228,,,
63174,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2579,South Carolina,SEC,21,,1450,1486,61,Georgia,SEC,10,,1651,1615,,,
63175,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,30,USC,Pac-10,17,,1718,1718,38,Colorado,Big 12,14,,1681,1681,,,
63176,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,251,Texas,Big 12,52,,1729,1771,309,Louisiana,FBS Independents,10,,1091,1049,,,
63177,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,245,Texas A&M,Big 12,51,,1599,1725,2751,Wyoming,Mountain West,3,,1460,1334,,,
63178,2000,3,regular,2000-09-09T00:00:00.000Z,,false,true,,,,2440,Nevada,Western Athletic,10,,1236,1195,2628,TCU,Western Athletic,41,,1611,1652,,,
63179,2000,3,regular,2000-09-09T00:00:00.000Z,,false,,,,,2641,Texas Tech,Big 12,13,,1539,1529,249,North Texas,Big West,7,,1153,1163,,,
63189,2000,4,regular,2000-09-14T00:00:00.000Z,,false,,,,,252,BYU,Mountain West,28,,1561,1534,344,Mississippi State,SEC,44,,1667,1694,,,
63195,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,228,Clemson,ACC,55,,1745,1855,154,Wake Forest,ACC,7,,1493,1383,,,
63201,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,248,Houston,Conference USA,31,,1459,1454,349,Army,Conference USA,30,,1265,1270,,,
63202,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,356,Illinois,Big Ten,17,,1781,1778,25,California,Pac-10,15,,1482,1485,,,
63203,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2294,Iowa,Big Ten,14,,1349,1340,66,Iowa State,Big 12,24,,1482,1491,,,
63204,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2305,Kansas,Big 12,23,,1391,1392,5,UAB,Conference USA,20,,1397,1396,,,
63205,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2306,Kansas State,Big 12,76,,1985,2111,2050,Ball State,Mid-American,0,,1182,1056,,,
63206,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,96,Kentucky,SEC,41,,1556,1557,84,Indiana,Big Ten,34,,1395,1394,,,
63208,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2032,Arkansas State,Big West,17,,1141,1159,235,Memphis,Conference USA,19,,1546,1528,,,
63209,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,142,Missouri,Big 12,10,,1235,1258,127,Michigan State,Big Ten,13,,1750,1727,,,
63211,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,239,Baylor,Big 12,9,,1219,1203,135,Minnesota,Big Ten,34,,1673,1689,,,
63212,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,238,Vanderbilt,SEC,7,,1385,1395,145,Ole Miss,SEC,12,,1664,1654,,,
63213,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2439,UNLV,Mountain West,38,,1219,1320,249,North Texas,Big West,0,,1163,1062,,,
63214,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,166,New Mexico State,Big West,13,,1280,1276,167,New Mexico,Mountain West,16,,1284,1288,,,
63215,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,152,NC State,ACC,41,,1436,1547,2567,SMU,Western Athletic,0,,1372,1261,,,
63216,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,87,Notre Dame,FBS Independents,23,,1652,1655,2509,Purdue,Big Ten,21,,1824,1821,,,
63218,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,194,Ohio State,Big Ten,27,,1718,1727,193,Miami (OH),Mid-American,16,,1570,1561,,,
63220,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2483,Oregon,Pac-10,42,,1767,1795,70,Idaho,Big West,13,,1330,1302,,,
63221,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,221,Pittsburgh,Big East,12,,1505,1555,213,Penn State,Big Ten,0,,1814,1764,,,
63223,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2579,South Carolina,SEC,41,,1486,1560,2199,Eastern Michigan,Mid-American,6,,1304,1230,,,
63225,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,333,Alabama,SEC,0,,1698,1643,2572,Southern Mississippi,Conference USA,21,,1686,1741,,,
63226,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,24,Stanford,Pac-10,27,,1542,1546,251,Texas,Big 12,24,,1771,1767,,,
63190,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2006,Akron,Mid-American,35,,1365,1393,2116,UCF,FBS Independents,24,,1464,1436,,,
63191,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,12,Arizona,Pac-10,17,,1586,1604,21,San Diego State,Mountain West,3,,1470,1452,,,
63192,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,9,Arizona State,Pac-10,13,,1519,1521,36,Colorado State,Mountain West,10,,1604,1602,,,
63193,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,8,Arkansas,SEC,38,,1689,1692,68,Boise State,Big West,31,,1573,1570,,,
63194,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,2,Auburn,SEC,34,,1635,1666,99,LSU,SEC,17,,1573,1542,,,
63196,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2084,Buffalo,Mid-American,21,,825,854,41,Connecticut,FBS Independents,24,,1457,1428,,,
63197,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,151,East Carolina,Conference USA,37,,1626,1642,2655,Tulane,Conference USA,17,,1312,1296,,,
63198,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,2633,Tennessee,SEC,23,,1833,1825,57,Florida,SEC,27,,1812,1820,,,
63199,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,52,Florida State,ACC,63,,1942,2039,153,North Carolina,ACC,14,,1575,1478,,,
63200,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,59,Georgia Tech,ACC,40,,1675,1716,2426,Navy,FBS Independents,13,,1417,1376,,,
63232,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2649,Toledo,Mid-American,31,,,,2197,Eastern Illinois,,26,,,,,,
63240,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2711,Western Michigan,Mid-American,56,,,,282,Indiana State,,0,,,,,,
63243,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2309,Kent State,Mid-American,20,,,,2754,Youngstown State,,26,,,,,,
63207,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2433,Louisiana Monroe,FBS Independents,27,,,,2447,Nicholls,,21,,,,,,
63210,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2393,Middle Tennessee,FBS Independents,44,,,,93,Murray State,,28,,,,,,
63217,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,195,Ohio,Mid-American,52,,,,2635,Tennessee Tech,,14,,,,,,
63228,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,218,Temple,Big East,31,,1289,1329,189,Bowling Green,Mid-American,14,,1314,1274,,,
63229,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,245,Texas A&M,Big 12,45,,1725,1751,2638,UTEP,Western Athletic,17,,1297,1271,,,
63230,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2628,TCU,Western Athletic,41,,1652,1699,77,Northwestern,Big Ten,14,,1455,1408,,,
63231,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,2641,Texas Tech,Big 12,26,,1529,1545,309,Louisiana,FBS Independents,0,,1049,1033,,,
63233,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,242,Rice,Western Athletic,16,,1385,1361,202,Tulsa,Western Athletic,23,,1246,1270,,,
63234,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,26,UCLA,Pac-10,23,,1495,1501,130,Michigan,Big Ten,20,,1845,1839,,,
63235,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,150,Duke,ACC,10,,1149,1144,258,Virginia,ACC,26,,1493,1498,,,
63236,2000,4,regular,2000-09-16T00:00:00.000Z,,false,true,,,,259,Virginia Tech,Big East,49,,1938,1999,164,Rutgers,Big East,0,,1285,1224,,,
63237,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,38,Colorado,Big 12,14,,1681,1675,264,Washington,Pac-10,17,,1652,1658,,,
63238,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,254,Utah,Mountain West,21,,1624,1559,265,Washington State,Pac-10,38,,1410,1475,,,
63239,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,277,West Virginia,Big East,30,,1628,1642,120,Maryland,ACC,17,,1488,1474,,,
63241,2000,4,regular,2000-09-16T00:00:00.000Z,,false,,,,,275,Wisconsin,Big Ten,28,,1849,1845,2132,Cincinnati,Conference USA,25,,1455,1459,,,
